roll;pitch;heading;rollRate;pitchRate;yawRate;groundSpeed;airSpeed;climbRate;altitudeRelative;altitudeAMSL;flightDistance;flightTime;distanceToHome;headingToNextWP;headingToHome;throttlePct;gps.lat;gps.lon
-0.0;0.2;0;-0.2;-0.3;-0.0;0.0;0.0;-1.0;-0.9;846.4;546.6;00:02:51;0.3;224;--.--;70;-19.4679303;-49.1437907
-0.2;0.2;0;0.0;0.0;0.1;0.0;0.0;-1.0;-1.2;846.1;546.6;00:02:52;0.3;224;--.--;70;-19.4679305;-49.1437906
-0.2;0.2;0;0.1;0.0;0.0;0.0;0.0;-0.5;-1.3;846.0;546.6;00:02:53;0.3;224;--.--;49;-19.4679309;-49.1437903
-0.2;0.3;0;0.1;-0.1;0.1;0.0;0.0;-0.3;-1.3;846.0;546.6;00:02:54;0.3;224;--.--;36;-19.4679309;-49.1437903
-0.2;0.3;0;0.1;-0.3;-0.0;0.0;0.0;-0.2;-1.2;846.1;546.6;00:02:55;0.3;224;--.--;12;-19.4679309;-49.1437903
-0.2;0.3;0;0.1;0.2;0.0;0.0;0.0;-0.1;-1.0;846.3;546.6;00:02:56;0.2;224;--.--;0;-19.4679309;-49.1437903
-0.2;0.3;0;-0.1;0.3;0.1;0.0;0.0;-0.0;-0.9;846.4;546.6;00:02:57;0.3;224;--.--;0;-19.4679309;-49.1437903
0.0;0.3;0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;847.4;0.0;00:00:00;0.0;--.--;--.--;13;-19.4679309;-49.1437903
0.0;0.3;0;0.2;0.0;-0.1;0.0;0.0;0.0;-0.0;847.4;0.0;00:00:01;0.0;--.--;--.--;47;-19.4679309;-49.1437903
0.0;0.3;0;-0.0;0.0;0.1;0.0;0.0;0.0;-0.0;847.4;0.0;00:00:02;0.0;--.--;--.--;66;-19.4679309;-49.1437903
-0.0;0.5;0;-0.1;0.7;0.1;0.1;0.0;0.6;0.0;847.4;0.0;00:00:03;0.0;--.--;--.--;74;-19.4679309;-49.1437903
-0.1;0.6;0;-0.2;0.3;-0.1;0.0;0.0;1.2;0.6;847.9;0.0;00:00:04;0.0;--.--;--.--;72;-19.4679305;-49.1437903
-0.1;0.5;0;0.3;-0.3;1.7;0.0;0.0;1.3;1.7;849.1;0.0;00:00:05;0.0;--.--;--.--;73;-19.4679303;-49.1437901
-0.1;0.3;1;0.1;0.0;0.4;0.0;0.0;1.4;3.0;850.3;0.0;00:00:06;0.0;--.--;--.--;73;-19.4679305;-49.1437901
-0.1;0.3;1;0.1;0.1;0.3;0.0;0.0;1.4;4.4;851.7;0.0;00:00:07;0.0;--.--;--.--;73;-19.4679307;-49.1437901
0.1;0.4;1;-0.1;0.2;0.1;0.0;0.0;1.5;5.8;853.2;0.0;00:00:08;0.0;--.--;--.--;73;-19.4679309;-49.1437902
0.0;0.3;1;-0.3;0.2;-0.0;0.0;0.0;1.5;7.3;854.7;0.0;00:00:09;0.0;--.--;--.--;73;-19.4679310;-49.1437902
-0.2;0.3;1;-0.0;-0.2;-0.1;0.0;0.0;1.5;8.8;856.2;0.0;00:00:10;0.0;--.--;--.--;73;-19.4679311;-49.1437902
-0.0;0.3;1;-0.1;-0.0;-0.0;0.0;0.0;1.9;10.4;857.7;0.0;00:00:11;0.0;--.--;--.--;70;-19.4679312;-49.1437900
-0.1;0.3;1;-0.0;0.1;-0.0;0.0;0.0;1.0;12.2;859.6;0.0;00:00:12;0.0;--.--;--.--;70;-19.4679313;-49.1437901
-0.1;0.3;1;0.2;0.1;0.0;0.0;0.0;0.7;13.3;860.7;0.0;00:00:13;0.0;--.--;--.--;70;-19.4679312;-49.1437903
0.0;0.3;1;-0.2;0.3;-0.1;0.0;0.0;0.4;14.0;861.4;0.0;00:00:14;0.1;--.--;--.--;70;-19.4679312;-49.1437904
2.3;-18.4;359;0.7;-10.1;1.0;1.3;0.0;0.2;14.5;861.8;0.0;00:00:15;0.3;--.--;--.--;72;-19.4679311;-49.1437906
2.9;-20.1;0;0.9;9.3;-0.1;3.8;0.0;0.0;14.7;862.1;2.1;00:00:16;3.0;--.--;189;72;-19.4679196;-49.1437883
1.2;-7.2;0;3.4;-9.2;-0.7;4.4;0.0;-0.1;14.7;862.1;6.2;00:00:17;7.3;--.--;189;71;-19.4678945;-49.1437845
1.6;-9.2;359;-0.1;-0.6;0.1;4.4;0.0;-0.1;14.8;862.1;10.3;00:00:18;11.7;--.--;189;71;-19.4678471;-49.1437762
1.6;-9.5;359;-0.3;-0.7;0.1;4.5;0.0;-0.1;14.8;862.1;14.3;00:00:19;16.0;--.--;189;71;-19.4678161;-49.1437703
1.6;-9.6;0;0.3;-0.0;-0.1;4.6;0.0;-0.1;14.8;862.1;18.5;00:00:20;20.5;--.--;189;71;-19.4677686;-49.1437615
1.6;-9.7;359;-0.1;0.2;-0.0;4.6;0.0;-0.1;14.8;862.1;24.6;00:00:21;25.1;--.--;190;71;-19.4677363;-49.1437556
1.6;-9.7;359;-0.2;-0.1;0.1;4.7;0.0;-0.1;14.7;862.1;28.7;00:00:22;29.8;--.--;189;71;-19.4676871;-49.1437467
1.7;-9.9;359;-0.5;-0.4;-0.0;4.7;0.0;-0.1;14.8;862.1;32.9;00:00:23;34.5;--.--;189;71;-19.4676536;-49.1437407
1.7;-10.0;359;0.3;-0.0;-0.0;4.8;0.0;-0.1;14.8;862.1;39.1;00:00:24;39.3;--.--;189;71;-19.4676032;-49.1437318
1.7;-10.0;359;0.0;-0.1;0.2;4.8;0.0;-0.1;14.8;862.1;43.1;00:00:25;44.0;--.--;189;71;-19.4675689;-49.1437259
1.9;-10.0;0;-0.1;-0.3;-0.0;4.8;0.0;-0.1;14.8;862.2;47.3;00:00:26;48.9;--.--;189;71;-19.4675171;-49.1437172
1.9;-10.0;359;-0.0;0.5;0.0;4.9;0.0;-0.1;14.8;862.2;53.5;00:00:27;53.9;--.--;189;71;-19.4674825;-49.1437114
1.9;-10.0;359;-0.3;0.1;0.1;4.9;0.0;-0.1;14.8;862.2;57.7;00:00:28;58.8;--.--;189;71;-19.4674385;-49.1437039
1.9;-10.0;359;0.3;0.1;0.1;4.9;0.0;-0.1;14.8;862.2;61.8;00:00:29;63.7;--.--;189;71;-19.4673860;-49.1436949
2.0;-10.0;359;-0.3;0.2;0.0;4.9;0.0;-0.1;14.8;862.2;68.0;00:00:30;68.7;--.--;189;71;-19.4673508;-49.1436887
1.8;-10.1;359;0.2;-0.3;0.0;4.9;0.0;-0.0;14.8;862.1;72.1;00:00:31;73.6;--.--;189;71;-19.4672980;-49.1436794
1.9;-10.1;359;0.1;0.2;-0.1;4.9;0.0;-0.0;14.8;862.2;78.3;00:00:32;78.6;--.--;189;71;-19.4672629;-49.1436732
1.8;-10.1;359;-0.3;-0.2;-0.0;4.9;0.0;-0.0;14.8;862.1;82.4;00:00:33;83.5;--.--;189;71;-19.4672188;-49.1436653
1.7;-10.2;359;0.1;-0.2;0.0;4.9;0.0;-0.0;14.8;862.2;86.6;00:00:34;88.5;--.--;189;71;-19.4671663;-49.1436560
1.8;-10.1;359;-0.1;0.2;-0.2;5.0;0.0;-0.0;14.8;862.2;92.7;00:00:35;93.4;--.--;189;71;-19.4671312;-49.1436499
1.8;-10.2;359;-0.2;-0.2;0.1;5.0;0.0;-0.0;14.8;862.2;96.9;00:00:36;98.4;--.--;189;71;-19.4670780;-49.1436407
1.9;-10.2;359;0.0;0.1;0.0;5.0;0.0;0.0;14.8;862.1;103.2;00:00:37;103.3;--.--;189;71;-19.4670338;-49.1436330
1.8;-10.2;359;-0.2;0.0;-0.3;5.0;0.0;0.0;14.8;862.2;107.4;00:00:38;108.3;--.--;189;71;-19.4669988;-49.1436269
1.8;-10.1;0;0.2;-0.1;0.1;5.0;0.0;0.0;14.8;862.2;111.5;00:00:39;113.3;--.--;189;71;-19.4669456;-49.1436176
1.8;-10.1;359;0.1;0.0;0.0;5.0;0.0;0.0;14.8;862.1;117.7;00:00:40;118.2;--.--;189;71;-19.4669103;-49.1436115
1.8;-10.1;359;-0.2;-0.1;-0.0;5.0;0.0;0.1;14.8;862.1;121.9;00:00:41;123.3;--.--;189;71;-19.4668572;-49.1436021
1.8;-10.2;0;-0.0;0.1;0.0;5.0;0.0;0.1;14.8;862.1;128.2;00:00:42;128.1;--.--;189;71;-19.4668131;-49.1435942
1.8;-10.2;0;-0.4;-0.1;0.1;5.0;0.0;0.1;14.8;862.1;132.3;00:00:43;133.1;--.--;189;71;-19.4667690;-49.1435865
1.8;-10.2;359;-0.4;-0.4;0.2;5.0;0.0;0.1;14.8;862.1;136.5;00:00:44;138.1;--.--;189;71;-19.4667339;-49.1435802
1.7;-10.2;0;0.2;-0.0;0.0;5.0;0.0;0.1;14.8;862.1;142.7;00:00:45;143.1;--.--;189;71;-19.4666895;-49.1435724
1.9;-10.2;0;-0.2;-0.3;-0.1;5.0;0.0;0.1;14.8;862.2;146.9;00:00:46;148.1;--.--;189;71;-19.4666454;-49.1435647
1.9;-10.2;359;-0.2;-0.1;-0.1;5.0;0.0;0.1;14.8;862.2;153.1;00:00:47;153.1;--.--;189;71;-19.4666009;-49.1435569
1.7;-10.2;359;-0.3;-0.0;0.1;5.0;0.0;0.0;14.8;862.2;157.1;00:00:48;158.1;--.--;189;71;-19.4665476;-49.1435473
1.7;-10.2;359;0.5;0.0;0.2;5.0;0.0;0.0;14.8;862.2;161.1;00:00:49;163.1;--.--;189;71;-19.4665125;-49.1435411
1.8;-10.2;0;0.2;-0.2;-0.1;5.0;0.0;0.0;14.9;862.2;167.4;00:00:50;168.1;--.--;189;71;-19.4664588;-49.1435316
1.8;-10.2;359;-0.7;0.0;0.1;5.0;0.0;0.0;14.9;862.2;171.4;00:00:51;173.1;--.--;189;71;-19.4664231;-49.1435253
1.7;-10.1;359;0.5;-0.0;-0.0;5.0;0.0;0.0;14.9;862.3;177.6;00:00:52;178.1;--.--;189;71;-19.4663698;-49.1435160
2.0;-10.2;359;-0.2;0.2;-0.0;5.0;0.0;-0.0;14.9;862.3;181.7;00:00:53;183.1;--.--;189;71;-19.4663341;-49.1435098
1.7;-10.1;0;0.1;-0.1;0.0;5.0;0.0;-0.0;14.9;862.3;187.8;00:00:54;188.1;--.--;189;71;-19.4662807;-49.1435005
1.8;-10.1;359;0.3;-0.2;-0.1;5.0;0.0;-0.0;14.9;862.3;191.9;00:00:55;193.1;--.--;189;71;-19.4662454;-49.1434942
1.8;-10.2;0;-0.1;-0.2;0.1;5.0;0.0;-0.0;15.0;862.3;198.2;00:00:56;198.2;--.--;189;71;-19.4662008;-49.1434864
1.9;-10.2;359;-0.1;0.0;-0.1;5.0;0.0;-0.0;15.0;862.3;202.3;00:00:57;203.2;--.--;189;71;-19.4661563;-49.1434784
1.8;-10.2;359;0.2;-0.1;0.1;5.0;0.0;-0.0;15.0;862.3;206.4;00:00:58;208.2;--.--;189;71;-19.4661123;-49.1434707
1.8;-10.2;359;0.2;0.1;-0.1;5.0;0.0;-0.0;15.0;862.3;212.6;00:00:59;213.1;--.--;189;71;-19.4660587;-49.1434613
1.8;-10.2;359;-0.1;0.2;0.1;5.0;0.0;-0.0;15.0;862.4;216.8;00:01:00;218.1;--.--;189;71;-19.4660234;-49.1434550
1.8;-10.2;359;-0.2;0.2;0.0;5.0;0.0;-0.0;15.0;862.3;223.0;00:01:01;223.0;--.--;189;71;-19.4659704;-49.1434457
1.7;-10.3;359;0.2;0.0;0.1;5.0;0.0;-0.0;15.0;862.3;227.2;00:01:02;228.0;--.--;189;71;-19.4659350;-49.1434395
1.7;-10.2;359;0.0;0.3;0.0;5.0;0.0;-0.0;15.0;862.3;231.3;00:01:03;233.0;--.--;189;71;-19.4658816;-49.1434302
1.7;-10.2;359;0.3;0.2;0.0;5.0;0.0;-0.0;15.0;862.3;237.5;00:01:04;238.0;--.--;189;71;-19.4658461;-49.1434241
2.0;-10.2;359;0.1;-0.1;0.0;5.0;0.0;-0.0;15.0;862.4;241.6;00:01:05;243.0;--.--;189;71;-19.4658016;-49.1434166
1.4;-9.5;0;-3.3;13.5;-0.0;5.0;0.0;0.0;15.0;862.4;247.7;00:01:06;248.0;--.--;189;71;-19.4657484;-49.1434073
-0.7;2.9;0;-9.6;2.9;-0.0;3.8;0.0;-0.0;15.0;862.4;251.8;00:01:07;252.4;--.--;189;71;-19.4657054;-49.1433997
-0.5;2.6;0;5.4;-0.4;0.1;2.2;0.0;0.0;15.0;862.3;253.9;00:01:08;255.1;--.--;189;71;-19.4656801;-49.1433945
-1.8;16.4;359;-0.3;15.2;1.0;0.9;0.0;0.1;15.0;862.3;255.9;00:01:09;256.6;189;189;72;-19.4656576;-49.1433905
-2.5;14.3;0;-0.5;0.8;-0.0;1.7;0.0;0.0;15.0;862.4;255.9;00:01:10;255.7;189;189;72;-19.4656559;-49.1433900
-3.2;17.8;359;-1.1;-10.9;0.0;3.5;0.0;0.0;15.0;862.4;257.9;00:01:11;252.8;189;189;72;-19.4656694;-49.1433917
-1.1;7.1;0;-2.1;10.1;-0.6;4.2;0.0;0.0;15.0;862.3;262.0;00:01:12;248.8;189;189;71;-19.4657080;-49.1433976
-1.8;9.5;359;-0.5;0.8;0.2;4.1;0.0;0.0;15.0;862.3;266.0;00:01:13;244.7;189;189;71;-19.4657446;-49.1434048
-1.1;3.7;0;2.2;-2.7;-0.1;3.9;0.0;0.0;15.0;862.3;270.1;00:01:14;240.7;189;189;70;-19.4657806;-49.1434118
-0.2;0.5;359;1.0;-2.1;0.0;3.0;0.0;0.0;15.0;862.3;274.2;00:01:15;237.4;189;189;70;-19.4658074;-49.1434171
-1.2;5.4;0;-4.9;13.6;0.2;2.1;0.0;0.0;15.0;862.3;276.2;00:01:16;235.0;189;189;70;-19.4658381;-49.1434232
15.4;0.0;359;19.4;-5.0;0.8;1.9;0.0;0.0;15.0;862.4;278.2;00:01:17;233.0;126;189;72;-19.4658532;-49.1434262
18.3;6.6;1;4.4;17.3;-4.4;2.4;0.0;0.1;15.0;862.4;280.2;00:01:18;231.8;126;190;72;-19.4658722;-49.1434203
8.1;6.9;359;-19.8;-21.2;2.5;4.5;0.0;-0.0;15.0;862.4;284.3;00:01:19;230.5;126;191;71;-19.4658850;-49.1433957
8.1;5.2;0;1.1;1.1;-0.0;4.5;0.0;-0.0;15.0;862.4;288.4;00:01:20;228.9;126;192;71;-19.4659023;-49.1433663
7.9;5.3;359;-9.5;-7.8;0.1;4.5;0.0;-0.0;15.0;862.4;292.5;00:01:21;227.4;126;193;71;-19.4659283;-49.1433226
0.4;0.2;359;-2.0;-1.1;0.1;3.7;0.0;-0.0;15.0;862.4;296.6;00:01:22;226.0;126;194;70;-19.4659456;-49.1432935
-0.9;-0.3;0;-1.0;0.5;0.1;2.5;0.0;-0.0;15.0;862.4;300.6;00:01:23;225.1;126;195;70;-19.4659665;-49.1432589
-4.2;8.2;359;-26.9;8.4;0.4;2.0;0.0;-0.0;15.0;862.4;302.6;00:01:24;224.5;191;195;71;-19.4659757;-49.1432433
-8.1;10.7;359;-5.7;27.4;1.1;1.9;0.0;-0.0;15.0;862.4;302.6;00:01:25;223.0;191;195;71;-19.4659901;-49.1432276
-1.8;17.6;0;4.0;-17.2;-0.8;4.0;0.0;-0.0;15.1;862.4;306.7;00:01:26;219.8;191;195;72;-19.4660055;-49.1432300
-2.8;9.4;359;0.2;1.2;-0.0;4.5;0.0;-0.0;15.0;862.4;310.7;00:01:27;215.3;191;195;71;-19.4660485;-49.1432432
-2.8;10.1;359;0.2;0.5;-0.1;4.5;0.0;-0.0;15.0;862.4;316.8;00:01:28;210.7;191;195;71;-19.4660803;-49.1432523
-2.6;10.3;359;0.0;0.3;-0.1;4.6;0.0;-0.0;15.0;862.4;320.9;00:01:29;206.0;191;195;71;-19.4661206;-49.1432639
-2.6;10.4;359;-0.1;0.2;0.1;4.7;0.0;-0.0;15.0;862.4;325.1;00:01:30;201.3;191;195;71;-19.4661611;-49.1432756
-2.8;10.4;359;-0.3;-0.2;0.1;4.7;0.0;-0.0;15.0;862.4;329.1;00:01:31;196.5;195;195;71;-19.4662107;-49.1432898
-2.8;10.4;359;-0.4;-0.0;-0.1;4.8;0.0;0.0;15.0;862.4;335.2;00:01:32;191.7;195;195;71;-19.4662439;-49.1432998
-2.9;10.3;359;0.0;0.1;0.0;4.8;0.0;0.0;15.0;862.4;339.3;00:01:33;186.9;195;195;71;-19.4662944;-49.1433147
-1.2;0.9;0;2.8;-2.0;0.0;4.6;0.0;0.0;15.0;862.3;345.5;00:01:34;182.0;195;195;70;-19.4663277;-49.1433246
0.5;-0.8;0;0.6;-1.5;0.0;3.3;0.0;0.0;14.9;862.3;347.5;00:01:35;178.3;195;195;70;-19.4663671;-49.1433364
-0.4;4.5;0;18.4;-9.3;0.2;2.4;0.0;0.1;14.9;862.3;351.6;00:01:36;175.7;139;195;70;-19.4663992;-49.1433460
10.9;1.2;359;-10.3;1.3;0.6;2.2;0.0;0.1;14.9;862.3;353.6;00:01:37;173.7;139;196;71;-19.4664191;-49.1433496
14.2;17.7;0;4.1;-14.3;-1.5;3.7;0.0;0.1;15.0;862.3;355.7;00:01:38;172.2;139;196;73;-19.4664366;-49.1433369
6.4;7.0;359;1.8;2.5;0.4;4.6;0.0;0.0;15.0;862.3;359.8;00:01:39;170.0;139;198;71;-19.4664631;-49.1433090
6.9;7.5;0;0.4;0.3;-0.0;4.6;0.0;0.0;15.0;862.3;365.8;00:01:40;168.0;139;199;71;-19.4664926;-49.1432779
0.3;1.1;359;0.4;2.8;0.2;4.3;0.0;0.0;15.0;862.3;370.0;00:01:41;166.1;139;200;70;-19.4665159;-49.1432534
-0.4;0.1;0;0.0;-1.4;-0.1;3.0;0.0;0.0;15.0;862.3;372.0;00:01:42;164.6;139;202;70;-19.4665427;-49.1432252
3.5;4.3;0;-4.2;-5.7;-0.0;2.2;0.0;0.0;15.0;862.4;376.0;00:01:43;163.7;199;202;70;-19.4665650;-49.1432021
-12.9;7.1;0;18.1;-1.5;0.0;1.9;0.0;0.0;15.0;862.4;378.1;00:01:44;162.5;199;203;71;-19.4665796;-49.1431886
-10.4;20.3;359;0.2;14.9;3.2;3.2;0.0;0.0;15.0;862.4;380.1;00:01:45;160.1;199;203;74;-19.4665937;-49.1431892
-3.8;7.6;0;-2.9;-7.7;-0.7;4.7;0.0;-0.1;15.0;862.4;384.3;00:01:46;155.8;199;203;71;-19.4666286;-49.1432061
-4.2;9.4;359;0.1;0.8;-0.2;4.6;0.0;-0.0;15.0;862.4;388.4;00:01:47;151.3;199;203;71;-19.4666596;-49.1432197
-3.3;7.7;0;5.4;-18.9;-0.8;4.7;0.0;-0.0;15.0;862.4;392.4;00:01:48;146.6;199;203;70;-19.4667057;-49.1432401
-0.3;0.9;0;1.1;8.7;0.0;3.6;0.0;-0.0;15.0;862.4;396.5;00:01:49;142.5;199;203;70;-19.4667357;-49.1432534
-0.9;8.2;0;22.0;6.9;0.4;3.4;0.0;-0.0;15.0;862.4;400.6;00:01:50;139.1;174;203;71;-19.4667712;-49.1432690
8.3;16.3;0;-20.4;25.3;-3.0;3.6;0.0;0.0;15.0;862.4;404.6;00:01:51;135.9;174;203;72;-19.4667944;-49.1432773
1.5;8.6;359;2.9;-4.0;0.0;4.8;0.0;-0.1;15.0;862.4;408.7;00:01:52;132.1;174;204;71;-19.4668368;-49.1432727
1.5;10.2;359;-0.0;0.6;0.1;4.8;0.0;-0.0;15.0;862.4;412.8;00:01:53;128.1;174;205;71;-19.4668710;-49.1432674
0.9;7.4;359;-1.9;-22.1;0.5;4.8;0.0;-0.0;15.0;862.4;418.8;00:01:54;124.3;174;207;71;-19.4669140;-49.1432604
-0.4;-0.5;0;-0.7;-2.3;-0.0;3.5;0.0;-0.0;15.0;862.4;422.9;00:01:55;120.8;174;208;70;-19.4669622;-49.1432522
-0.3;5.5;359;-16.1;-2.6;-0.3;3.0;0.0;-0.0;15.0;862.4;424.9;00:01:56;118.3;207;209;71;-19.4669863;-49.1432480
-13.1;7.1;359;-3.6;25.5;1.9;3.0;0.0;-0.0;15.1;862.4;429.0;00:01:57;115.7;207;209;72;-19.4670177;-49.1432458
-4.0;12.5;0;3.8;-19.9;-1.3;4.8;0.0;-0.1;15.1;862.5;433.1;00:01:58;111.8;207;209;71;-19.4670389;-49.1432572
-5.3;8.6;359;-0.1;0.8;0.1;4.8;0.0;-0.1;15.1;862.4;437.2;00:01:59;107.2;207;209;71;-19.4670825;-49.1432842
-5.2;9.0;359;0.1;0.1;-0.1;4.8;0.0;-0.1;15.1;862.4;441.3;00:02:00;102.4;207;209;71;-19.4671125;-49.1433024
-5.2;9.0;359;0.0;0.1;-0.1;4.8;0.0;-0.1;15.1;862.4;447.3;00:02:01;97.6;207;209;71;-19.4671499;-49.1433250
-6.0;8.7;359;-0.8;-1.5;-0.2;4.9;0.0;-0.1;15.1;862.4;451.4;00:02:02;92.8;210;209;71;-19.4671950;-49.1433521
-5.3;9.0;0;-0.6;-0.2;-0.0;4.9;0.0;-0.1;15.1;862.4;455.5;00:02:03;88.1;210;209;71;-19.4672254;-49.1433703
-5.2;9.1;359;0.1;0.1;0.0;4.9;0.0;-0.0;15.0;862.4;461.6;00:02:04;83.0;210;209;71;-19.4672711;-49.1433977
-5.3;9.0;0;-0.0;-0.0;0.3;4.9;0.0;-0.0;15.0;862.4;465.7;00:02:05;78.1;210;209;71;-19.4673099;-49.1434210
-0.9;0.3;0;4.7;2.2;-0.4;4.7;0.0;-0.0;15.0;862.4;469.9;00:02:06;73.4;210;209;70;-19.4673406;-49.1434394
-3.8;6.3;0;4.1;-4.6;-0.0;3.6;0.0;-0.0;15.0;862.4;473.9;00:02:07;69.6;210;209;70;-19.4673740;-49.1434598
10.0;10.3;0;-21.0;18.5;-1.1;3.5;0.0;-0.0;15.0;862.4;478.0;00:02:08;65.9;185;210;71;-19.4674087;-49.1434790
-0.2;12.1;0;0.4;-22.7;-0.7;4.7;0.0;-0.1;15.1;862.4;482.1;00:02:09;62.2;185;211;72;-19.4674355;-49.1434828
-0.2;10.3;359;-0.2;0.4;0.1;4.8;0.0;-0.0;15.0;862.4;486.2;00:02:10;58.0;185;213;71;-19.4674879;-49.1434851
-0.4;10.3;359;0.2;-1.2;0.1;4.9;0.0;-0.0;15.0;862.4;492.3;00:02:11;53.9;185;216;71;-19.4674879;-49.1434851
-0.1;-0.3;0;0.3;-3.5;0.0;4.1;0.0;-0.0;15.0;862.4;496.4;00:02:12;50.3;185;219;70;-19.4675321;-49.1434866
-0.3;6.2;0;-1.3;-1.8;-0.1;2.9;0.0;-0.0;15.0;862.4;500.5;00:02:13;47.8;185;221;70;-19.4675665;-49.1434877
-15.8;0.9;0;10.8;-3.9;-0.3;2.7;0.0;0.0;15.0;862.4;502.5;00:02:14;45.5;220;223;71;-19.4676049;-49.1434889
-15.7;17.8;359;-1.1;-7.8;2.9;3.8;0.0;0.0;15.0;862.4;506.5;00:02:15;42.4;220;224;74;-19.4676303;-49.1434908
-7.5;7.4;359;0.3;1.3;-0.3;4.7;0.0;-0.0;15.0;862.4;510.6;00:02:16;37.7;220;224;71;-19.4676474;-49.1435026
-7.4;7.4;359;0.2;0.5;0.3;4.8;0.0;-0.0;15.0;862.4;514.6;00:02:17;33.0;220;224;71;-19.4676762;-49.1435312
-7.3;7.6;359;-0.2;-0.2;0.0;4.8;0.0;-0.0;15.0;862.4;520.7;00:02:18;28.3;220;224;71;-19.4677134;-49.1435691
-7.3;7.6;359;-0.1;0.1;0.0;4.8;0.0;-0.0;15.0;862.4;524.7;00:02:19;23.4;220;224;71;-19.4677383;-49.1435945
-7.4;7.7;359;0.1;0.4;0.1;4.9;0.0;0.0;15.0;862.4;528.8;00:02:20;18.7;224;224;71;-19.4677761;-49.1436329
-7.4;7.8;359;-0.0;0.0;-0.2;4.9;0.0;0.0;15.0;862.4;534.9;00:02:21;13.7;224;224;71;-19.4678079;-49.1436650
-0.7;0.5;0;2.2;0.7;-0.6;4.5;0.0;0.0;15.0;862.4;539.0;00:02:22;8.9;224;224;70;-19.4678338;-49.1436912
0.7;-1.0;0;0.8;-1.3;0.1;3.1;0.0;0.0;15.0;862.4;543.1;00:02:23;5.2;224;224;71;-19.4678721;-49.1437298
1.5;-1.4;0;0.1;0.0;0.0;1.9;0.0;0.0;15.0;862.3;545.1;00:02:24;2.6;224;225;70;-19.4678975;-49.1437553
1.1;-1.2;0;-0.0;0.9;-0.2;1.0;0.0;0.0;15.0;862.3;547.1;00:02:25;1.2;224;228;70;-19.4679142;-49.1437721
0.7;-0.8;0;0.1;-0.0;0.1;0.5;0.0;0.0;15.0;862.3;547.1;00:02:26;0.5;224;--.--;70;-19.4679223;-49.1437803
0.5;-0.3;0;-0.3;0.2;0.0;0.2;0.0;0.1;15.0;862.3;547.1;00:02:27;0.1;224;--.--;70;-19.4679278;-49.1437862
0.2;-0.1;0;-0.8;-0.3;0.1;0.1;0.0;0.0;14.9;862.3;547.1;00:02:28;0.0;224;--.--;70;-19.4679303;-49.1437891
-0.1;0.0;0;-0.2;-0.1;0.0;0.0;0.0;0.1;14.9;862.3;547.1;00:02:29;0.1;224;--.--;70;-19.4679313;-49.1437903
-0.8;1.1;0;-0.2;0.7;0.2;0.0;0.0;-0.7;14.9;862.3;547.1;00:02:30;0.1;224;--.--;61;-19.4679314;-49.1437904
-0.2;0.5;0;-0.8;1.0;0.1;0.0;0.0;-0.9;14.7;862.0;547.1;00:02:31;0.1;224;--.--;71;-19.4679314;-49.1437904
-0.0;0.2;0;-0.2;-0.1;-0.1;0.0;0.0;-1.0;13.7;861.1;549.1;00:02:32;0.2;224;--.--;72;-19.4679318;-49.1437910
-0.1;0.2;0;-0.1;0.3;-0.0;0.0;0.0;-1.0;12.7;860.1;549.1;00:02:33;0.2;224;--.--;72;-19.4679321;-49.1437914
0.0;0.2;0;0.3;0.0;-0.2;0.0;0.0;-1.0;11.7;859.1;549.1;00:02:34;0.2;224;--.--;72;-19.4679322;-49.1437915
0.0;0.1;0;0.1;0.2;-0.2;0.0;0.0;-1.0;10.8;858.1;549.1;00:02:35;0.2;224;--.--;72;-19.4679320;-49.1437916
-0.2;0.4;0;-0.2;0.2;-0.0;0.1;0.0;-0.9;9.7;857.1;549.1;00:02:36;0.1;224;--.--;72;-19.4679319;-49.1437914
-0.1;0.4;0;0.4;0.6;-0.0;0.0;0.0;-0.9;8.8;856.2;549.1;00:02:37;0.1;224;--.--;72;-19.4679315;-49.1437912
-0.2;0.6;0;0.4;0.0;0.1;0.0;0.0;-0.8;7.9;855.3;549.1;00:02:38;0.1;224;--.--;72;-19.4679312;-49.1437908
-0.2;0.4;0;-0.2;-0.2;-0.0;0.0;0.0;-0.8;7.1;854.4;549.1;00:02:39;0.1;224;--.--;72;-19.4679311;-49.1437904
-0.3;0.3;0;-0.3;0.1;0.0;0.0;0.0;-0.7;6.3;853.6;549.1;00:02:40;0.1;224;--.--;72;-19.4679312;-49.1437902
-0.3;0.3;0;0.0;0.1;0.2;0.0;0.0;-0.7;5.5;852.9;549.1;00:02:41;0.1;224;--.--;72;-19.4679313;-49.1437899
-0.1;0.3;0;0.3;0.0;-0.0;0.0;0.0;-0.7;4.8;852.1;549.1;00:02:42;0.1;224;--.--;71;-19.4679312;-49.1437897
-0.1;0.4;0;-0.2;0.1;-0.0;0.0;0.0;-0.7;4.1;851.5;549.1;00:02:43;0.0;224;--.--;71;-19.4679311;-49.1437898
-0.2;0.5;0;-0.3;-0.0;0.1;0.0;0.0;-0.7;3.4;850.8;549.1;00:02:44;0.0;224;--.--;71;-19.4679309;-49.1437898
-0.1;0.3;0;0.1;-0.3;-0.1;0.1;0.0;-0.7;2.7;850.1;549.1;00:02:45;0.0;224;--.--;71;-19.4679308;-49.1437897
